source1_entity_id	candidate_entity_ids
S1-220057580	S2-687237191,S2-886901291,S2-190253739,S2-281814132,S2-413411091,S2-648614269,S2-874873860,S2-531514004,S2-535312380,S2-432077414,S2-306233007,S2-909084200,S2-335241231,S2-120638028,S2-551332152,S2-170384043,S2-769085192,S2-49995783,S2-888968975,S2-792563997,S3-963769332,S3-635506018,S3-600658933,S3-307928368,S3-663480155,S3-154869662,S3-155676988,S3-546181540,S3-367597919,S3-849778214,S3-580026970,S3-545709431,S3-378886377,S3-811910489,S3-47754627,S3-803492,S3-472066714,S3-478838547,S3-326879885,S3-389540907
S1-64462728	S2-602303692,S2-548381369,S2-411697167,S2-696719433,S2-934391263,S2-451931389,S2-178779915,S2-886464978,S2-261294741,S2-614108532,S2-618314392,S2-376429968,S2-43676597,S2-245492787,S2-628709072,S2-760600385,S2-374262617,S2-84294594,S2-814527831,S2-234711816,S3-383120153,S3-526709055,S3-614038839,S3-5150254,S3-688994761,S3-509962971,S3-605050449,S3-621440672,S3-644885018,S3-328398922,S3-255192686,S3-388972379,S3-756831859,S3-250365731,S3-179012918,S3-879460228,S3-809382307,S3-963171937,S3-127697372,S3-790809563
S1-807938084	S2-200454250,S2-950382099,S2-771630923,S2-349336620,S2-752471454,S2-928509858,S2-144901730,S2-201891997,S2-910300450,S2-119145719,S2-13885626,S2-239077864,S2-350315635,S2-479684182,S2-124599563,S2-862685395,S2-859902850,S2-343345551,S2-479193980,S2-395171961,S3-690466593,S3-3116760,S3-441492002,S3-42113753,S3-368490300,S3-203334674,S3-266160660,S3-515747426,S3-51092322,S3-538492919,S3-233867102,S3-880834404,S3-958937599,S3-17678176,S3-311145376,S3-139057359,S3-174699474,S3-218842240,S3-873243986,S3-482395546
S1-693870315	S2-940603889,S2-582604294,S2-641136918,S2-86912421,S2-170941898,S2-505948999,S2-891600450,S2-710659498,S2-680583376,S2-151306337,S2-485372755,S2-878884039,S2-402015344,S2-239075227,S2-431914516,S2-160722779,S2-56240800,S2-333048025,S2-927895821,S2-746347448,S3-116334847,S3-38135530,S3-13782788,S3-252127910,S3-838114556,S3-368104334,S3-425256090,S3-280398472,S3-210230737,S3-344639428,S3-647823698,S3-884974319,S3-760352668,S3-572030729,S3-475626008,S3-407369939,S3-241307377,S3-866811231,S3-215893913,S3-218396865
S1-455827432	S2-241362122,S2-467136296,S2-700233887,S2-654124665,S2-332055244,S2-21431839,S2-900220600,S2-832315012,S2-229478482,S2-317010776,S2-90282614,S2-687975083,S2-36088882,S2-614920067,S2-158763449,S2-636196033,S2-846945459,S2-374185952,S2-247085744,S2-4159012,S3-238568846,S3-302516864,S3-145729614,S3-866580997,S3-132722092,S3-383567406,S3-58465858,S3-592409761,S3-397954251,S3-545762589,S3-406335797,S3-609510738,S3-54856979,S3-505728960,S3-32387908,S3-571455132,S3-533188670,S3-702192442,S3-5209626,S3-422242645
S1-527611593	S2-939177259,S2-748230329,S2-593900732,S2-976563687,S2-311974636,S2-896992919,S2-53755513,S2-721273162,S2-187535828,S2-424932378,S2-714486407,S2-774392345,S2-389646822,S2-877613262,S2-475421250,S2-163488566,S2-145124758,S2-964336613,S2-429776897,S2-749003311,S3-597585149,S3-68755886,S3-234659501,S3-200685503,S3-875055273,S3-330174087,S3-857937906,S3-373462158,S3-171882428,S3-105131461,S3-876328887,S3-458839471,S3-192534763,S3-882572002,S3-277182497,S3-845732577,S3-447656073,S3-999397065,S3-344953846,S3-166157318
S1-727773972	S2-776247418,S2-398719754,S2-395532755,S2-511068462,S2-700230329,S2-422890062,S2-932194705,S2-433089521,S2-882898819,S2-134598551,S2-246615477,S2-23111648,S2-625660157,S2-988509235,S2-352215857,S2-990286005,S2-877522128,S2-583865729,S2-863920563,S2-721985316,S3-452038157,S3-189102088,S3-790769308,S3-175609958,S3-353299787,S3-194604569,S3-504426354,S3-7693036,S3-1457387,S3-252061994,S3-165029805,S3-918434772,S3-505059519,S3-196660462,S3-685671323,S3-248159590,S3-964416468,S3-28124018,S3-824056710,S3-496449197
S1-279446676	S2-533748083,S2-480388984,S2-281977031,S2-203190236,S2-198255016,S2-246675460,S2-222958423,S2-700317406,S2-597945499,S2-252251189,S2-396798918,S2-784744321,S2-86458130,S2-643173613,S2-299794715,S2-696249827,S2-249770710,S2-63618400,S2-40384887,S2-620165737,S3-173449265,S3-774331411,S3-935050981,S3-40310206,S3-261199427,S3-3918535,S3-751695476,S3-808808042,S3-513057872,S3-271424979,S3-248658177,S3-333543278,S3-652005579,S3-135477072,S3-146153653,S3-17316632,S3-593982850,S3-650185528,S3-646804097,S3-236616693
S1-918109974	S2-983651104,S2-118015442,S2-734764008,S2-304925438,S2-783323885,S2-581216987,S2-82915728,S2-860175086,S2-355145341,S2-462453882,S2-699990649,S2-989826578,S2-208162427,S2-212477105,S2-318663006,S2-550738304,S2-580044694,S2-186453321,S2-30852825,S2-84439340,S3-254629679,S3-197326437,S3-78740215,S3-372816761,S3-483627559,S3-527329772,S3-951762583,S3-16882904,S3-998954331,S3-368280605,S3-274864221,S3-439781326,S3-456248235,S3-581776069,S3-372383867,S3-720534545,S3-9685069,S3-254160297,S3-758345028,S3-820273363
S1-615018738	S2-824996680,S2-977538249,S2-159017636,S2-458099465,S2-80449171,S2-680895580,S2-18334676,S2-952908019,S2-19897927,S2-29569525,S2-898773584,S2-379566263,S2-374645705,S2-817484696,S2-9220065,S2-536161997,S2-40181309,S2-851845819,S2-779727380,S2-245861783,S3-111896888,S3-746163471,S3-696714775,S3-239889046,S3-237299197,S3-713063644,S3-123332427,S3-351955373,S3-830405439,S3-709035247,S3-777754607,S3-784029605,S3-994837131,S3-221959435,S3-595397728,S3-880548200,S3-214016581,S3-256757313,S3-340297954,S3-891623805
S1-666592077	S2-692313839,S2-965265670,S2-909111431,S2-512938733,S2-985314510,S2-140103443,S2-615568475,S2-995933742,S2-663700902,S2-652157698,S2-222136410,S2-685060844,S2-761558587,S2-188117772,S2-40233028,S2-633888738,S2-809801944,S2-361174595,S2-916015676,S2-825538751,S3-967173308,S3-379442532,S3-418970885,S3-618620123,S3-146824281,S3-434813305,S3-728608302,S3-385744286,S3-809287813,S3-606091521,S3-604231850,S3-640220526,S3-462723300,S3-288476084,S3-724316554,S3-252274880,S3-130343801,S3-937969250,S3-672582225,S3-655711266
S1-509532493	S2-253072897,S2-119450288,S2-502710321,S2-897101367,S2-559700988,S2-702771806,S2-374296944,S2-95410441,S2-147011040,S2-832071930,S2-431480559,S2-331520112,S2-818713968,S2-581302943,S2-279171380,S2-28980877,S2-523466623,S2-433156719,S2-968302127,S2-246894919,S3-836527172,S3-924475647,S3-979578880,S3-801438236,S3-420172198,S3-924465321,S3-47730479,S3-745588475,S3-75769522,S3-479500154,S3-679269413,S3-42995499,S3-366266120,S3-101232059,S3-86741402,S3-839748736,S3-590697146,S3-45355902,S3-327100252,S3-447003747
S1-992285010	S2-944128217,S2-337840689,S2-275857098,S2-801634350,S2-362254606,S2-481167039,S2-636884393,S2-341347539,S2-434970463,S2-968710820,S2-469931821,S2-375394664,S2-651434504,S2-84337110,S2-557894998,S2-619013782,S2-803090897,S2-211902825,S2-728888019,S2-370293260,S3-553419424,S3-579260327,S3-477576886,S3-945930307,S3-282854709,S3-50366276,S3-983741432,S3-554571872,S3-177387705,S3-506942678,S3-525240044,S3-674351824,S3-457388077,S3-810580402,S3-868363289,S3-222363764,S3-253126759,S3-300174523,S3-602315179,S3-683185072
S1-382076507	S2-545005001,S2-774736197,S2-80205148,S2-635565834,S2-263316955,S2-988566947,S2-328994531,S2-361645945,S2-83603608,S2-447932561,S2-757748910,S2-960549243,S2-154384953,S2-704610072,S2-513577693,S2-273871744,S2-980757550,S2-218697369,S2-385419254,S2-316071800,S3-159272704,S3-651277898,S3-490736067,S3-696690652,S3-198150517,S3-286364392,S3-991423693,S3-326636338,S3-432398217,S3-110038745,S3-573529563,S3-535232668,S3-993392724,S3-493901458,S3-817442596,S3-526611118,S3-183654099,S3-916922412,S3-954647907,S3-331603547
S1-185535466	S2-989476242,S2-934647917,S2-737466817,S2-156260763,S2-134400497,S2-245956900,S2-879802083,S2-689550445,S2-63091158,S2-676871560,S2-587513546,S2-901291128,S2-907022103,S2-592018357,S2-414301906,S2-639459227,S2-204895581,S2-718616529,S2-28080211,S2-585610563,S3-937399143,S3-309652747,S3-774339907,S3-83749988,S3-409604533,S3-345723933,S3-76033373,S3-472566613,S3-899298661,S3-148090531,S3-284311273,S3-210737726,S3-738782932,S3-287042841,S3-314795178,S3-707502882,S3-624545586,S3-538116452,S3-752707561,S3-558870882
S1-799535694	S2-285384769,S2-729915788,S2-689802904,S2-554889050,S2-771719189,S2-571232685,S2-180299667,S2-298794132,S2-619927703,S2-541583580,S2-11662552,S2-159020433,S2-500630737,S2-456706229,S2-565744021,S2-932999625,S2-954941109,S2-741650686,S2-686803202,S2-248502678,S3-417109503,S3-68836041,S3-105170828,S3-996976621,S3-685616951,S3-605632863,S3-432433283,S3-423299262,S3-312735805,S3-394653957,S3-114115947,S3-958232744,S3-502119649,S3-564156674,S3-901462418,S3-188504675,S3-478558291,S3-661360664,S3-292495394,S3-124923979
S1-598558953	S2-126248052,S2-224751044,S2-935476841,S2-682586639,S2-332723605,S2-220152592,S2-646328620,S2-774449860,S2-86697611,S2-144384317,S2-683449702,S2-493332138,S2-195757164,S2-99901987,S2-63758047,S2-267887555,S2-608659537,S2-439680433,S2-278378021,S2-214414989,S3-512124367,S3-209164725,S3-375895390,S3-723460337,S3-20479494,S3-37873383,S3-397843050,S3-78683435,S3-190299470,S3-16892273,S3-265140435,S3-993791718,S3-382648630,S3-759173478,S3-3727094,S3-260801232,S3-464478400,S3-22864740,S3-269961149,S3-869298781
S1-222645796	S2-495771346,S2-255426896,S2-331959585,S2-294315436,S2-411668291,S2-872024147,S2-789748075,S2-494450636,S2-872048295,S2-498577478,S2-737929529,S2-636497341,S2-768299835,S2-528350957,S2-686803202,S2-710255334,S2-944918365,S2-397062339,S2-53851580,S2-462273663,S3-951073524,S3-825366131,S3-519410368,S3-417417798,S3-506352190,S3-94344001,S3-438834586,S3-163712595,S3-174033798,S3-367680748,S3-937348989,S3-699115862,S3-631845306,S3-469969802,S3-771131070,S3-592409761,S3-589992184,S3-86408074,S3-927354334,S3-37782127
S1-192481319	S2-865639122,S2-691296000,S2-735350986,S2-837195716,S2-939401759,S2-592912853,S2-491168388,S2-436185882,S2-561915559,S2-17853482,S2-261501962,S2-226359557,S2-568013351,S2-652402035,S2-631088052,S2-337650225,S2-926593422,S2-591655986,S2-25469293,S2-475221902,S3-411652215,S3-97208643,S3-984507302,S3-388713887,S3-369396734,S3-377161303,S3-739746168,S3-236618048,S3-363811033,S3-96071896,S3-146112334,S3-808854245,S3-914075375,S3-135859878,S3-630962187,S3-9055490,S3-555821983,S3-625430809,S3-905036989,S3-707120342
S1-413573159	S2-934647917,S2-676871560,S2-139193275,S2-345701197,S2-156260763,S2-989476242,S2-737466817,S2-134400497,S2-825500215,S2-43348810,S2-245956900,S2-689550445,S2-641567965,S2-879802083,S2-678562132,S2-63091158,S2-587513546,S2-162462186,S2-51246152,S2-52929474,S3-937399143,S3-899298661,S3-707502882,S3-409604533,S3-325124663,S3-665858343,S3-774339907,S3-309652747,S3-738782932,S3-287042841,S3-472566613,S3-624545586,S3-538116452,S3-433206877,S3-284311273,S3-790911062,S3-83749988,S3-96958968,S3-953568238,S3-6939770
S1-782634160	S2-419278598,S2-542747373,S2-748391797,S2-643773401,S2-419652771,S2-634068583,S2-102319561,S2-947625819,S2-219999340,S2-963557416,S2-328228890,S2-749230910,S2-250146524,S2-927811718,S2-176727679,S2-727134185,S2-40950046,S2-334039644,S2-778077827,S2-184599071,S3-745778895,S3-471206164,S3-638737127,S3-814379755,S3-750137424,S3-573985658,S3-704946830,S3-203577780,S3-37527709,S3-709985020,S3-219828189,S3-996787733,S3-398743645,S3-541874266,S3-771930704,S3-117586893,S3-277293975,S3-903420988,S3-966240674,S3-636688764
S1-394334841	S2-54013358,S2-608283048,S2-747110930,S2-661196101,S2-839615930,S2-101119246,S2-583207109,S2-721866791,S2-258025800,S2-721132790,S2-662603761,S2-846852964,S2-982463484,S2-112153163,S2-36969201,S2-70894251,S2-639526894,S2-970876570,S2-232833424,S2-461588811,S3-268783394,S3-29599249,S3-316938598,S3-690859822,S3-851127873,S3-375565512,S3-587294867,S3-804916289,S3-126991141,S3-450008748,S3-656510604,S3-836188070,S3-418065082,S3-653366993,S3-475901066,S3-717884267,S3-573795775,S3-816915328,S3-829601892,S3-487610430
S1-759762834	S2-865414103,S2-2641867,S2-306995546,S2-200160631,S2-172931117,S2-520807246,S2-249276603,S2-544414208,S2-796153176,S2-576546411,S2-552878160,S2-859602057,S2-260052522,S2-271073105,S2-391035386,S2-156945895,S2-778691713,S2-564364841,S2-51366610,S2-962454104,S3-120208241,S3-338570212,S3-466073079,S3-631180714,S3-328167820,S3-455411016,S3-570959074,S3-516840601,S3-810106823,S3-310916763,S3-870994306,S3-746231658,S3-868486258,S3-157064547,S3-140360211,S3-404418801,S3-358249189,S3-211112674,S3-44599028,S3-164211654
S1-653070765	S2-80205148,S2-263316955,S2-937397598,S2-924936637,S2-690150918,S2-301805717,S2-704610072,S2-737565119,S2-591540353,S2-455603092,S2-635565834,S2-988566947,S2-276480881,S2-925941977,S2-680561485,S2-273871744,S2-627297286,S2-154384953,S2-822526227,S2-368346570,S3-350007597,S3-50098307,S3-887771391,S3-369843892,S3-573529563,S3-993392724,S3-157467464,S3-526611118,S3-672930639,S3-326636338,S3-780695221,S3-474239542,S3-954647907,S3-916922412,S3-425339694,S3-110038745,S3-698241241,S3-862968202,S3-250625656,S3-981855489
S1-94096071	S2-461812372,S2-420867802,S2-438748930,S2-721023618,S2-338306388,S2-757903279,S2-465217104,S2-690896586,S2-84605393,S2-734286984,S2-102330387,S2-292256470,S2-250936280,S2-840144902,S2-337354956,S2-878600920,S2-689436643,S2-725430941,S2-387573589,S2-20886604,S3-667046463,S3-960255017,S3-968239933,S3-550971959,S3-604691447,S3-390122956,S3-387727807,S3-189889195,S3-721761087,S3-942910587,S3-104763969,S3-113279201,S3-953237478,S3-585634379,S3-678081167,S3-214260171,S3-974379737,S3-117232718,S3-171662170,S3-450161436
S1-682391735	S2-635082651,S2-53736129,S2-645071199,S2-920587005,S2-845990124,S2-674613586,S2-229044843,S2-107820820,S2-816073404,S2-796109855,S2-404574019,S2-454466628,S2-381674860,S2-542833040,S2-292974938,S2-256126059,S2-360635375,S2-828868753,S2-142797063,S2-567469512,S3-55329844,S3-717591222,S3-604087567,S3-294479909,S3-203019149,S3-419014750,S3-228768733,S3-320960457,S3-152571144,S3-879317106,S3-126732973,S3-328600980,S3-855714464,S3-811275466,S3-861060119,S3-582977744,S3-1802526,S3-882416744,S3-995595600,S3-514529646
S1-559968662	S2-475278937,S2-551921013,S2-595454337,S2-568632273,S2-695515111,S2-598038924,S2-380782645,S2-655007656,S2-624660137,S2-282913892,S2-198479719,S2-773064412,S2-910540034,S2-136986006,S2-70099951,S2-113031911,S2-387963069,S2-62589627,S2-366520707,S2-289209977,S3-967808033,S3-447703604,S3-629087357,S3-676364544,S3-32084554,S3-520048212,S3-961373067,S3-283083876,S3-41185159,S3-254633845,S3-309235859,S3-33553813,S3-371606907,S3-7141075,S3-864815281,S3-205959249,S3-560585431,S3-539839916,S3-182239729,S3-564633375
S1-964877324	S2-297322652,S2-860069875,S2-894946183,S2-788733213,S2-527941385,S2-818089791,S2-986901753,S2-739904100,S2-568029722,S2-861189502,S2-351383404,S2-474182304,S2-796408256,S2-229056887,S2-992470000,S2-187358312,S2-699089196,S2-167787568,S2-945369040,S2-298997113,S3-802136314,S3-712372256,S3-505452646,S3-598981999,S3-415636802,S3-745474471,S3-426491356,S3-31046102,S3-757945145,S3-833031043,S3-513596194,S3-422541972,S3-467610234,S3-672260076,S3-694146785,S3-426203231,S3-199879723,S3-244223021,S3-137845652,S3-108577506
S1-883416047	S2-100515888,S2-591519148,S2-80200813,S2-205630407,S2-636605205,S2-415977821,S2-214929451,S2-635258386,S2-453862802,S2-185739053,S2-85633962,S2-121321310,S2-874067838,S2-753945924,S2-511810927,S2-420446203,S2-449815944,S2-965136001,S2-547702868,S2-849187717,S3-995708641,S3-91622820,S3-506840309,S3-724694698,S3-444223551,S3-417850387,S3-679867912,S3-204940348,S3-358267714,S3-902755412,S3-870662617,S3-733457133,S3-642292681,S3-662721327,S3-226393399,S3-302293791,S3-383472275,S3-492854667,S3-552213757,S3-112497194
S1-182458975	S2-471784984,S2-972146994,S2-799526010,S2-498466307,S2-80777286,S2-519283641,S2-191737075,S2-609132580,S2-177051208,S2-239951241,S2-369174145,S2-944294821,S2-262492797,S2-700096127,S2-235571125,S2-901133241,S2-353538122,S2-120921891,S2-990897950,S2-174196074,S3-357069895,S3-165406608,S3-641030595,S3-927664947,S3-418028093,S3-589431959,S3-538203806,S3-187125497,S3-723763017,S3-15513531,S3-834620560,S3-484527972,S3-349282697,S3-67126417,S3-993467614,S3-983036048,S3-402321197,S3-97110107,S3-358955723,S3-84270921
S1-339269492	S2-854029599,S2-769905076,S2-615640454,S2-862214053,S2-78762502,S2-336195802,S2-81112203,S2-24805160,S2-546637125,S2-463002027,S2-649935661,S2-969023567,S2-2828558,S2-886117102,S2-318510425,S2-158507900,S2-169854233,S2-649318572,S2-752109448,S2-154444962,S3-854752813,S3-613135619,S3-389237376,S3-422367488,S3-768149648,S3-346539690,S3-809305235,S3-310433228,S3-387712949,S3-6085532,S3-703817688,S3-943899604,S3-367321686,S3-337722513,S3-101208990,S3-997091699,S3-8927813,S3-183070736,S3-682237945,S3-758543658
S1-621676240	S2-718847609,S2-144070261,S2-764866076,S2-639569899,S2-22923057,S2-377864933,S2-843734671,S2-834623386,S2-969216460,S2-553368798,S2-480412391,S2-739100720,S2-739144399,S2-83047915,S2-37456919,S2-712223186,S2-321234859,S2-566513871,S2-8186706,S2-500742070,S3-548529118,S3-911262210,S3-682783343,S3-47035245,S3-789626603,S3-646547625,S3-413129922,S3-527476688,S3-68550204,S3-706932998,S3-360852380,S3-268704189,S3-434147982,S3-7863761,S3-423063770,S3-527958833,S3-433205368,S3-313275806,S3-165121520,S3-53599473
S1-103138354	S2-905771221,S2-921360053,S2-224738827,S2-19159433,S2-77284265,S2-421938319,S2-296641783,S2-327175323,S2-515100149,S2-197438517,S2-170578935,S2-173768479,S2-219268710,S2-482580620,S2-997491814,S2-961109069,S2-784721372,S2-507231399,S2-649835438,S2-588949493,S3-496171168,S3-897475634,S3-148718062,S3-613405618,S3-480848531,S3-731559759,S3-547315047,S3-916873450,S3-208189250,S3-377861,S3-168969284,S3-58629609,S3-118834632,S3-315844937,S3-449881274,S3-601186337,S3-637425957,S3-954226427,S3-103091121,S3-551180468
S1-279963953	S2-430083753,S2-596905453,S2-555274307,S2-63633772,S2-90400523,S2-658860133,S2-596856473,S2-334362501,S2-153993953,S2-840144902,S2-174267507,S2-789764739,S2-461812372,S2-660050445,S2-415194033,S2-757903279,S2-338306388,S2-84605393,S2-420867802,S2-307297841,S3-122618306,S3-509187392,S3-329168372,S3-478022590,S3-520469768,S3-721761087,S3-580723294,S3-36442761,S3-441030787,S3-390122956,S3-942910587,S3-968239933,S3-563962142,S3-585634379,S3-604691447,S3-189889195,S3-117232718,S3-919552370,S3-785281016,S3-466523313
S1-317707487	S2-139790355,S2-892923204,S2-244698568,S2-486356063,S2-998995214,S2-238455447,S2-217238999,S2-452898435,S2-893780823,S2-653170843,S2-470202940,S2-190509926,S2-843661889,S2-904736933,S2-333160718,S2-850224448,S2-599045448,S2-631477571,S2-655365326,S2-477601347,S3-934516908,S3-138302151,S3-845943283,S3-593183388,S3-456242770,S3-734988689,S3-8767041,S3-209162351,S3-605836586,S3-129328008,S3-114297940,S3-149019089,S3-595371932,S3-635826736,S3-803847788,S3-253230083,S3-298755496,S3-166135217,S3-333515530,S3-243484667
S1-391244573	S2-985265930,S2-198428250,S2-149519174,S2-102062709,S2-784118055,S2-161090510,S2-856979001,S2-967038518,S2-235475154,S2-754104378,S2-482821645,S2-98070205,S2-734774325,S2-80522948,S2-201777207,S2-738464531,S2-561090867,S2-576829882,S2-337650225,S2-601111005,S3-12512529,S3-260946793,S3-206378351,S3-86054732,S3-869750705,S3-98946891,S3-926772527,S3-518504531,S3-440589045,S3-578530498,S3-454284148,S3-985667163,S3-212600677,S3-842491526,S3-986163673,S3-690809999,S3-939885357,S3-983571439,S3-839361612,S3-986333913
S1-603458137	S2-826758502,S2-843725986,S2-795868119,S2-704432461,S2-835215549,S2-858600226,S2-794278176,S2-953116334,S2-667267351,S2-140078601,S2-191205690,S2-157465092,S2-628888703,S2-567292944,S2-924336888,S2-367165967,S2-388786161,S2-852812761,S2-550653968,S2-368526173,S3-372137843,S3-649030755,S3-131933643,S3-467088022,S3-118634330,S3-545853950,S3-513996322,S3-811931307,S3-300167586,S3-758721750,S3-954863980,S3-534188692,S3-8737496,S3-329186848,S3-80000045,S3-37484401,S3-293343648,S3-30075184,S3-20327121,S3-80503897
S1-429550703	S2-711015484,S2-853067319,S2-682253147,S2-87141904,S2-851443197,S2-166582012,S2-658916143,S2-783985107,S2-984618689,S2-539514397,S2-799541746,S2-614712353,S2-214955076,S2-749968310,S2-826422823,S2-925579471,S2-458137622,S2-125546698,S2-281516057,S2-440104204,S3-927535006,S3-996120412,S3-307649572,S3-493366855,S3-514745077,S3-521496466,S3-745062105,S3-297091394,S3-885926420,S3-399924646,S3-268868525,S3-65281549,S3-195240106,S3-455203015,S3-459802791,S3-725681229,S3-78466719,S3-847902959,S3-997265154,S3-537834628
